"299020507","610 41ST ST","N N R & H A","2007","SW","02","06/05/2007","$.00","$26.10","$2.61","$22.30","$.00","$51.01"
"299020507","610 41ST ST","N N R & H A","2006","SW","02","06/05/2006","$.00","$24.00","$2.40","$22.91","$.00","$49.31"
"299020508","614 41ST ST","N N R & H A","2009","RE","02","06/05/2009","$14.62","$.00","$1.46","$10.52","$.00","$26.60"
"299020509","618 41ST ST","N N R & H A","2016","SW","01","12/05/2015","$.00","$64.50","$6.45","$.00","$.00","$70.95"
"299020509","618 41ST ST","N N R & H A","2016","SW","02","06/05/2016","$.00","$64.50","$.00","$.00","$.00","$64.50"
"299020509","618 41ST ST","N N R & H A","2015","SW","01","12/05/2014","$.00","$58.50","$5.85","$6.66","$.00","$71.01"
"299020509","618 41ST ST","N N R & H A","2015","SW","02","06/05/2015","$.00","$58.50","$5.85","$3.47","$.00","$67.82"
"299020509","618 41ST ST","N N R & H A","2014","SW","01","12/05/2013","$.00","$48.00","$4.80","$10.75","$.00","$63.55"
"299020509","618 41ST ST","N N R & H A","2014","SW","02","06/05/2014","$.00","$48.00","$4.80","$8.13","$.00","$60.93"
"299020509","618 41ST ST","N N R & H A","2013","SW","01","12/05/2012","$.00","$44.70","$4.47","$14.93","$.00","$64.10"
"299020509","618 41ST ST","N N R & H A","2013","SW","02","06/05/2013","$.00","$44.70","$4.47","$11.35","$.00","$60.52"
"299020509","618 41ST ST","N N R & H A","2012","SW","01","12/05/2011","$.00","$32.70","$3.27","$14.53","$.00","$50.50"
"299020509","618 41ST ST","N N R & H A","2012","SW","02","06/05/2012","$.00","$32.70","$3.27","$12.73","$.00","$48.70"
"299020509","618 41ST ST","N N R & H A","2011","SW","01","12/05/2010","$.00","$32.70","$3.27","$18.12","$.00","$54.09"
"299020509","618 41ST ST","N N R & H A","2011","SW","02","06/05/2011","$.00","$32.70","$3.27","$16.34","$.00","$52.31"
"299020509","618 41ST ST","N N R & H A","2010","SW","01","12/05/2009","$.00","$32.70","$3.27","$21.72","$.00","$57.69"
"299020509","618 41ST ST","N N R & H A","2010","SW","02","06/05/2010","$.00","$32.70","$3.27","$18.12","$.00","$54.09"
"299020509","618 41ST ST","N N R & H A","2009","RE","02","06/05/2009","$14.62","$.00","$1.46","$10.52","$.00","$26.60"
"299020509","618 41ST ST","N N R & H A","2009","SW","02","06/05/2009","$.00","$30.60","$3.06","$20.02","$.00","$53.68"
"299020510","620 41ST ST","N N R & H A","2009","RE","02","06/05/2009","$14.62","$.00","$1.46","$10.52","$.00","$26.60"
"299020514","624 41ST ST","N N R & H A","2008","RE","01","12/05/2007","$28.03","$.00","$2.80","$24.79","$.00","$55.62"
"299020514","624 41ST ST","N N R & H A","2008","SW","01","12/05/2007","$.00","$5.06","$.51","$4.48","$.00","$10.05"
"299020518","634 41ST ST","N N R & H A","2015","SW","02","06/05/2015","$.00","$58.50","$5.85","$3.47","$.00","$67.82"
"299020518","634 41ST ST","N N R & H A","2014","RE","02","06/05/2014","$3.30","$.00","$.33","$.56","$.00","$4.19"
"299020520","636 41ST ST","N N R & HA","2010","SW","01","12/05/2009","$.00","$32.70","$3.27","$21.72","$.00","$57.69"
"299020520","636 41ST ST","N N R & HA","2009","SW","02","06/05/2009","$.00","$30.60","$3.06","$20.02","$.00","$53.68"
"299020523","640 41ST ST","N N R & H A","2011","RE","01","12/05/2010","$.01","$.00","$.00","$.01","$.00","$.02"
